id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
2500,5749,,,NAN,"fecha_vacia,monto_vacio"
2501,6007,,11464.16,NAN,fecha_vacia
2503,23867,,8508.74,ABIERTO,fecha_vacia
2504,24756,2025-11-25,,NAN,monto_vacio
2505,11966,,9243.01,NAN,fecha_vacia
2506,13946,,8459.98,CERRADO,fecha_vacia
2507,15444,,9.15034,ABIERTO,fecha_vacia
2508,1754,,7.7704,NAN,fecha_vacia
2510,8058,,,CERRADO,"fecha_vacia,monto_vacio"
2511,12809,,,CERRADO,"fecha_vacia,monto_vacio"
2512,2582,,12624.08,RECHAZADO,fecha_vacia
2513,2898,,10512.5,CERRADO,fecha_vacia
2514,22830,,1219.12,NAN,fecha_vacia
2515,21053,,13.0407,RECHAZADO,fecha_vacia
2516,17054,,11.61393,ABIERTO,fecha_vacia
2517,16849,,12403.79,CERRADO,fecha_vacia
2518,22891,,11735.78,CERRADO,fecha_vacia
2519,5197,,753.72,NAN,fecha_vacia
2520,5030,,,RECHAZADO,"fecha_vacia,monto_vacio"
2521,10837,,9625.32,CERRADO,fecha_vacia
2522,20072,,1244.65,ABIERTO,fecha_vacia
2523,14211,,1603.59,ABIERTO,fecha_vacia
2524,9396,,,CERRADO,"fecha_vacia,monto_vacio"
2525,22041,,80752.0,ABIERTO,fecha_vacia
2526,5668,,11057.31,CERRADO,fecha_vacia
2527,13738,,1115.29,NAN,fecha_vacia
2528,19429,,,RECHAZADO,"fecha_vacia,monto_vacio"
2529,14439,,5690.29,CERRADO,fecha_vacia
2530,22448,,7.88928,NAN,fecha_vacia
2531,4616,,3.98052,ABIERTO,fecha_vacia
2532,4821,,10235.17,CERRADO,fecha_vacia
2533,5249,,,RECHAZADO,"fecha_vacia,monto_vacio"
2534,9782,,6497.59,RECHAZADO,fecha_vacia
2535,23657,,,CERRADO,"fecha_vacia,monto_vacio"
2536,9797,,,RECHAZADO,"fecha_vacia,monto_vacio"
2537,18813,,3629.23,ABIERTO,fecha_vacia
2538,22630,,2.39634,NAN,fecha_vacia
2539,17283,,1791.99,ABIERTO,fecha_vacia
2541,20512,,,ABIERTO,"fecha_vacia,monto_vacio"
2542,1412,,11563.62,NAN,fecha_vacia
2543,22880,,10823.73,NAN,fecha_vacia
2545,13230,,9.72153,NAN,fecha_vacia
2546,25524,,9916.53,RECHAZADO,fecha_vacia
2547,17298,,,NAN,"fecha_vacia,monto_vacio"
2548,22829,,1392.67,ABIERTO,fecha_vacia
2549,16301,2025-03-22,,CERRADO,monto_vacio
2550,86,,5495.7,RECHAZADO,fecha_vacia
2551,16156,2026-02-25,,RECHAZADO,monto_vacio
2552,23364,,,NAN,"fecha_vacia,monto_vacio"
2555,8628,,7.29762,RECHAZADO,fecha_vacia
2556,17301,,,ABIERTO,"fecha_vacia,monto_vacio"
2557,17296,,,NAN,"fecha_vacia,monto_vacio"
2558,16379,,11100.12,NAN,fecha_vacia
2559,18887,,8398.33,NAN,fecha_vacia
2560,18321,,1448.29,CERRADO,fecha_vacia
2563,24054,,2654.93,ABIERTO,fecha_vacia
2564,12314,,,NAN,"fecha_vacia,monto_vacio"
2565,24718,,6620.36,ABIERTO,fecha_vacia
2566,17391,,5603.71,CERRADO,fecha_vacia
2567,3813,,1.28338,ABIERTO,fecha_vacia
2568,12798,,11140.05,ABIERTO,fecha_vacia
2569,3583,,13166.5,CERRADO,fecha_vacia
2570,9855,,8780.44,ABIERTO,fecha_vacia
2571,16206,,10234.5,CERRADO,fecha_vacia
2573,20514,,1.59164,ABIERTO,fecha_vacia
2574,15439,,13.12029,NAN,fecha_vacia
2576,6446,,7607.2,NAN,fecha_vacia
2578,6675,,9.97623,NAN,fecha_vacia
2580,18166,,2887.95,NAN,fecha_vacia
2581,5281,,6940.65,RECHAZADO,fecha_vacia
2582,16327,,4695.67,NAN,fecha_vacia
2583,14143,,14328.3,RECHAZADO,fecha_vacia
2584,6461,,411.68,CERRADO,fecha_vacia
2585,2781,,10411.97,RECHAZADO,fecha_vacia
2586,9030,,5274.13,ABIERTO,fecha_vacia
2587,5662,,9964.12,CERRADO,fecha_vacia
2588,15629,,5954.59,ABIERTO,fecha_vacia
2589,21439,,3.91489,ABIERTO,fecha_vacia
2590,22053,2025-02-22,,CERRADO,monto_vacio
2591,4169,,6544.84,RECHAZADO,fecha_vacia
2592,11432,2025-11-26,,ABIERTO,monto_vacio
2593,19194,,3940.57,CERRADO,fecha_vacia
2594,4513,,,NAN,"fecha_vacia,monto_vacio"
2595,16763,,10669.23,RECHAZADO,fecha_vacia
2596,6376,,,ABIERTO,"fecha_vacia,monto_vacio"
2599,18113,,,ABIERTO,"fecha_vacia,monto_vacio"
2600,20957,,10.12318,ABIERTO,fecha_vacia
2601,24572,,10176.73,RECHAZADO,fecha_vacia
2602,23523,,6185.32,CERRADO,fecha_vacia
2603,24345,,,RECHAZADO,"fecha_vacia,monto_vacio"
2604,7534,,11.02302,CERRADO,fecha_vacia
2605,15134,,222.15,RECHAZADO,fecha_vacia
2606,16807,,,NAN,"fecha_vacia,monto_vacio"
2607,16301,,9987.67,RECHAZADO,fecha_vacia
2608,24962,,,RECHAZADO,"fecha_vacia,monto_vacio"
2609,914,,13167.53,ABIERTO,fecha_vacia
2611,14488,,9.01859,CERRADO,fecha_vacia
2613,10242,,,ABIERTO,"fecha_vacia,monto_vacio"
2614,6458,2025-03-25,,NAN,monto_vacio
2615,12697,,12.5467,ABIERTO,fecha_vacia
2616,22526,,13748.22,ABIERTO,fecha_vacia
2617,4353,,6.83777,CERRADO,fecha_vacia
2618,14894,,1.306,ABIERTO,fecha_vacia
2619,12728,,14464.0,ABIERTO,fecha_vacia
2620,23160,,10076.56,CERRADO,fecha_vacia
2621,1926,,,CERRADO,"fecha_vacia,monto_vacio"
2622,15593,,5375.27,RECHAZADO,fecha_vacia
2623,1218,,10.11164,NAN,fecha_vacia
2625,25793,,,ABIERTO,"fecha_vacia,monto_vacio"
2626,9301,,30754.0,ABIERTO,fecha_vacia
2627,19274,,14.46171,ABIERTO,fecha_vacia
2629,5576,,9657.06,RECHAZADO,fecha_vacia
2630,10029,,4951.88,RECHAZADO,fecha_vacia
2631,12557,,,ABIERTO,"fecha_vacia,monto_vacio"
2633,16446,,10733.48,RECHAZADO,fecha_vacia
2634,11812,,10408.69,CERRADO,fecha_vacia
2635,7112,,11347.53,NAN,fecha_vacia
2636,21703,,1953.67,CERRADO,fecha_vacia
2637,10785,,,RECHAZADO,"fecha_vacia,monto_vacio"
2638,18370,,,RECHAZADO,"fecha_vacia,monto_vacio"
2639,10635,2025-11-10,,CERRADO,monto_vacio
2640,13885,,10216.57,ABIERTO,fecha_vacia
2642,19897,,13.17679,RECHAZADO,fecha_vacia
2643,17912,,,CERRADO,"fecha_vacia,monto_vacio"
2644,12599,,5703.66,ABIERTO,fecha_vacia
2645,16830,,6223.4,NAN,fecha_vacia
2646,22279,,1.76592,ABIERTO,fecha_vacia
2647,7171,2025-05-23,,NAN,monto_vacio
2648,23393,,,ABIERTO,"fecha_vacia,monto_vacio"
2650,13756,,6061.83,RECHAZADO,fecha_vacia
2651,19656,,6183.3,CERRADO,fecha_vacia
2653,4746,,14807.91,NAN,fecha_vacia
2654,13708,,3422.98,RECHAZADO,fecha_vacia
2655,9985,,11376.6,ABIERTO,fecha_vacia
2656,14648,,12.31279,NAN,fecha_vacia
2657,19985,,4503.99,RECHAZADO,fecha_vacia
2658,20297,2025-08-06,,RECHAZADO,monto_vacio
2659,19487,,3415.76,ABIERTO,fecha_vacia
2661,16937,,4789.15,NAN,fecha_vacia
2662,110,,7.58526,NAN,fecha_vacia
2663,17065,,5830.42,ABIERTO,fecha_vacia
2664,5812,,8775.38,NAN,fecha_vacia
2665,15065,,6818.61,ABIERTO,fecha_vacia
2666,5917,,8244.58,NAN,fecha_vacia
2667,8898,,,ABIERTO,"fecha_vacia,monto_vacio"
2668,4259,,,NAN,"fecha_vacia,monto_vacio"
2669,21067,,1550.15,ABIERTO,fecha_vacia
2670,18126,,,ABIERTO,"fecha_vacia,monto_vacio"
2671,21543,,5469.67,RECHAZADO,fecha_vacia
2672,21518,,,CERRADO,"fecha_vacia,monto_vacio"
2673,17087,,8.47315,ABIERTO,fecha_vacia
2674,6936,2025-09-03,,CERRADO,monto_vacio
2675,6679,,11.24427,RECHAZADO,fecha_vacia
2676,9465,,,NAN,"fecha_vacia,monto_vacio"
2680,10216,,4.37125,ABIERTO,fecha_vacia
2681,22253,,6.26046,RECHAZADO,fecha_vacia
2682,22686,,14097.6,ABIERTO,fecha_vacia
2683,18022,,888.85,RECHAZADO,fecha_vacia
2684,2035,,14.22434,ABIERTO,fecha_vacia
2685,17869,,,NAN,"fecha_vacia,monto_vacio"
2686,17800,,2.91983,ABIERTO,fecha_vacia
2687,15219,,6.6334,CERRADO,fecha_vacia
2688,24940,,2007.12,RECHAZADO,fecha_vacia
2689,12784,,5106.27,RECHAZADO,fecha_vacia
2690,7119,,14691.01,CERRADO,fecha_vacia
2691,4210,,,CERRADO,"fecha_vacia,monto_vacio"
2693,11461,,6.79823,NAN,fecha_vacia
2695,20942,,3266.72,ABIERTO,fecha_vacia
2696,9958,,9380.27,CERRADO,fecha_vacia
2697,17948,,,CERRADO,"fecha_vacia,monto_vacio"
2698,19171,,,ABIERTO,"fecha_vacia,monto_vacio"
2699,21376,,14533.7,ABIERTO,fecha_vacia
2700,1817,,10.0071,CERRADO,fecha_vacia
2701,9991,,2.23289,CERRADO,fecha_vacia
2702,15743,,2937.96,ABIERTO,fecha_vacia
2703,16149,,9043.86,CERRADO,fecha_vacia
2704,13229,,13775.35,NAN,fecha_vacia
2705,473,,5529.99,NAN,fecha_vacia
2707,1634,,13069.67,ABIERTO,fecha_vacia
2708,5201,,7824.91,ABIERTO,fecha_vacia
2709,22974,,5.81214,NAN,fecha_vacia
2710,24535,,13.0055,CERRADO,fecha_vacia
2711,11326,2025-08-26,,NAN,monto_vacio
2712,7146,,,CERRADO,"fecha_vacia,monto_vacio"
2713,20217,,9352.75,CERRADO,fecha_vacia
2714,4219,,3662.93,RECHAZADO,fecha_vacia
2715,21859,,6946.34,NAN,fecha_vacia
2717,3923,,13272.4,ABIERTO,fecha_vacia
2718,3050,,13921.16,CERRADO,fecha_vacia
2719,9902,,4313.86,CERRADO,fecha_vacia
2720,21872,,1.48952,CERRADO,fecha_vacia
2721,25827,,3974.66,NAN,fecha_vacia
2722,16924,,11.13556,ABIERTO,fecha_vacia
2724,12571,,10055.25,ABIERTO,fecha_vacia
2726,24773,,,RECHAZADO,"fecha_vacia,monto_vacio"
2727,19671,,7408.48,NAN,fecha_vacia
2728,11066,,8.56045,NAN,fecha_vacia
2730,14876,,8413.84,ABIERTO,fecha_vacia
2731,11494,,8992.95,CERRADO,fecha_vacia
2732,12528,,4193.95,ABIERTO,fecha_vacia
2733,15471,,14.27852,ABIERTO,fecha_vacia
2734,17927,,8800.86,RECHAZADO,fecha_vacia
2735,4113,,7650.93,ABIERTO,fecha_vacia
2736,14612,,12.99783,CERRADO,fecha_vacia
2737,9817,,10734.13,RECHAZADO,fecha_vacia
2738,4517,,12343.38,ABIERTO,fecha_vacia
2739,18975,,,NAN,"fecha_vacia,monto_vacio"
2740,23124,,7.2904,NAN,fecha_vacia
2741,5977,,12275.15,CERRADO,fecha_vacia
2742,13402,,11.1387,NAN,fecha_vacia
2743,14085,,3815.91,NAN,fecha_vacia
2744,22370,,1.54816,CERRADO,fecha_vacia
2745,2682,,4396.36,ABIERTO,fecha_vacia
2746,9815,,2.70974,NAN,fecha_vacia
2747,22399,,8.61337,NAN,fecha_vacia
2748,21786,2025-07-22,,NAN,monto_vacio
2749,1994,,,CERRADO,"fecha_vacia,monto_vacio"
2750,9083,,2571.48,NAN,fecha_vacia
2752,15101,,7449.26,NAN,fecha_vacia
2753,6339,,10976.53,NAN,fecha_vacia
2755,15788,,4342.47,NAN,fecha_vacia
2756,7666,,11178.38,NAN,fecha_vacia
2757,8196,,3554.3,ABIERTO,fecha_vacia
2758,10497,,5.8619,NAN,fecha_vacia
2759,9301,,4910.89,CERRADO,fecha_vacia
2760,9586,2025-01-09,,NAN,monto_vacio
2762,9000,,,CERRADO,"fecha_vacia,monto_vacio"
2763,881,,,NAN,"fecha_vacia,monto_vacio"
2764,21123,,12.68524,RECHAZADO,fecha_vacia
2765,237,,8.54034,ABIERTO,fecha_vacia
2767,18246,,6.78897,NAN,fecha_vacia
2768,9937,,8202.64,CERRADO,fecha_vacia
2769,10769,,,ABIERTO,"fecha_vacia,monto_vacio"
2770,13644,,7093.73,ABIERTO,fecha_vacia
2772,11406,,2474.26,CERRADO,fecha_vacia
2773,2141,,8.37444,ABIERTO,fecha_vacia
2774,16350,,12.77751,CERRADO,fecha_vacia
2775,25602,2025-10-22,,ABIERTO,monto_vacio
2776,5411,,8498.8,CERRADO,fecha_vacia
2777,18263,,11.33692,RECHAZADO,fecha_vacia
2778,11617,,7183.61,CERRADO,fecha_vacia
2779,14454,,,RECHAZADO,"fecha_vacia,monto_vacio"
2780,24872,,11855.37,NAN,fecha_vacia
2781,704,,4044.31,NAN,fecha_vacia
2782,14875,,,ABIERTO,"fecha_vacia,monto_vacio"
2783,14873,,2648.03,NAN,fecha_vacia
2784,2412,,,CERRADO,"fecha_vacia,monto_vacio"
2785,14123,,1191.37,ABIERTO,fecha_vacia
2787,24995,,11494.35,ABIERTO,fecha_vacia
2788,21999,,3.1583,NAN,fecha_vacia
2789,20510,,10545.32,ABIERTO,fecha_vacia
2790,18444,,5291.0,ABIERTO,fecha_vacia
2792,15690,,3504.74,NAN,fecha_vacia
2793,6672,,11673.0,CERRADO,fecha_vacia
2796,15113,,10901.92,NAN,fecha_vacia
2797,15729,,14566.29,ABIERTO,fecha_vacia
2798,10823,2025-05-21,,NAN,monto_vacio
2799,21633,,3559.12,ABIERTO,fecha_vacia
2800,11769,,5208.55,NAN,fecha_vacia
2801,2395,,4172.19,NAN,fecha_vacia
2802,13729,,11378.35,ABIERTO,fecha_vacia
2803,17397,,14974.86,NAN,fecha_vacia
2804,16275,,7.8334,ABIERTO,fecha_vacia
2807,2759,,13770.32,NAN,fecha_vacia
2808,18360,,4.07864,ABIERTO,fecha_vacia
2809,21370,,4490.69,NAN,fecha_vacia
2810,7706,,12173.5,NAN,fecha_vacia
2811,13532,,9758.93,ABIERTO,fecha_vacia
2812,543,,10.86706,CERRADO,fecha_vacia
2813,4551,,1107.57,CERRADO,fecha_vacia
2814,9526,,,ABIERTO,"fecha_vacia,monto_vacio"
2815,18201,,3283.44,CERRADO,fecha_vacia
2816,23903,,5.96403,CERRADO,fecha_vacia
2817,23212,,12828.57,NAN,fecha_vacia
2818,14166,,,NAN,"fecha_vacia,monto_vacio"
2819,25790,,7.31047,ABIERTO,fecha_vacia
2820,23995,,2007.68,ABIERTO,fecha_vacia
2821,15615,,,ABIERTO,"fecha_vacia,monto_vacio"
2822,14176,,298.61,ABIERTO,fecha_vacia
2823,6909,,,NAN,"fecha_vacia,monto_vacio"
2824,821,2025-05-16,,CERRADO,monto_vacio
2825,25802,,314.28,ABIERTO,fecha_vacia
2826,5623,,,NAN,"fecha_vacia,monto_vacio"
2827,5429,,8687.2,RECHAZADO,fecha_vacia
2828,22088,,8346.67,ABIERTO,fecha_vacia
2829,16844,,6360.61,CERRADO,fecha_vacia
2831,19553,,5951.97,NAN,fecha_vacia
2832,18803,2025-06-07,,ABIERTO,monto_vacio
2833,15492,,2.13029,CERRADO,fecha_vacia
2834,20538,,1.51517,NAN,fecha_vacia
2835,19275,,11383.22,ABIERTO,fecha_vacia
2836,2796,,1754.75,RECHAZADO,fecha_vacia
2837,22851,,13988.02,NAN,fecha_vacia
2838,2989,,4393.15,NAN,fecha_vacia
2839,22552,,14566.42,CERRADO,fecha_vacia
2840,10804,,3909.96,CERRADO,fecha_vacia
2841,5596,,12.61866,NAN,fecha_vacia
2842,1771,,2.68841,RECHAZADO,fecha_vacia
2844,14355,,5.31988,RECHAZADO,fecha_vacia
2845,2299,,4403.56,ABIERTO,fecha_vacia
2846,17957,,10.77175,RECHAZADO,fecha_vacia
2849,3449,,13727.13,CERRADO,fecha_vacia
2850,8386,,,RECHAZADO,"fecha_vacia,monto_vacio"
2852,1244,,1816.17,NAN,fecha_vacia
2853,4458,,,NAN,"fecha_vacia,monto_vacio"
2854,88,,2.49699,CERRADO,fecha_vacia
2855,18077,,5377.4,NAN,fecha_vacia
2856,5605,,1844.53,CERRADO,fecha_vacia
2857,10957,,,CERRADO,"fecha_vacia,monto_vacio"
2858,4304,,9108.2,ABIERTO,fecha_vacia
2859,6903,,9188.95,RECHAZADO,fecha_vacia
2861,10194,,,CERRADO,"fecha_vacia,monto_vacio"
2863,16662,,,CERRADO,"fecha_vacia,monto_vacio"
2864,149,,8.7554,NAN,fecha_vacia
2865,17587,,-3183.57,NAN,fecha_vacia
2866,24462,,6945.15,ABIERTO,fecha_vacia
2867,20929,,8919.56,NAN,fecha_vacia
2868,10233,,3.14929,CERRADO,fecha_vacia
2869,22426,,8266.28,ABIERTO,fecha_vacia
2870,19057,,5475.6,NAN,fecha_vacia
2871,17340,,9846.09,RECHAZADO,fecha_vacia
2874,3553,,8471.81,NAN,fecha_vacia
2875,7102,,,RECHAZADO,"fecha_vacia,monto_vacio"
2876,22276,,5.56847,NAN,fecha_vacia
2878,1667,,3.8222,ABIERTO,fecha_vacia
2879,4472,,,NAN,"fecha_vacia,monto_vacio"
2880,12403,,,NAN,"fecha_vacia,monto_vacio"
2882,13898,2025-06-28,,NAN,monto_vacio
2883,22481,2025-03-30,,CERRADO,monto_vacio
2884,9447,,4.88583,CERRADO,fecha_vacia
2885,25626,,13446.77,ABIERTO,fecha_vacia
2886,15422,,8162.41,CERRADO,fecha_vacia
2887,15678,,,CERRADO,"fecha_vacia,monto_vacio"
2888,19610,,12786.66,ABIERTO,fecha_vacia
2889,119,,4.03421,ABIERTO,fecha_vacia
2891,9020,2025-12-31,,NAN,monto_vacio
2892,20091,,12359.38,NAN,fecha_vacia
2893,20889,,,NAN,"fecha_vacia,monto_vacio"
2894,6093,,,RECHAZADO,"fecha_vacia,monto_vacio"
2895,21752,,,CERRADO,"fecha_vacia,monto_vacio"
2896,8317,,8447.44,NAN,fecha_vacia
2897,23043,,4398.04,ABIERTO,fecha_vacia
2898,2509,,5795.51,ABIERTO,fecha_vacia
2900,15659,,9304.79,ABIERTO,fecha_vacia
2901,12137,,2466.03,NAN,fecha_vacia
2902,3779,,11354.33,CERRADO,fecha_vacia
2903,9815,,3.10324,RECHAZADO,fecha_vacia
2904,2061,,678.66,NAN,fecha_vacia
2905,7703,,1.22076,ABIERTO,fecha_vacia
2906,765,,,RECHAZADO,"fecha_vacia,monto_vacio"
2907,906,,10151.8,ABIERTO,fecha_vacia
2908,10500,,14002.0,NAN,fecha_vacia
2909,13727,,14365.5,NAN,fecha_vacia
2911,20021,,,CERRADO,"fecha_vacia,monto_vacio"
2912,9939,,-3.369,NAN,fecha_vacia
2913,24973,,5350.97,RECHAZADO,fecha_vacia
2915,18974,,4.2349,CERRADO,fecha_vacia
2916,3435,,,RECHAZADO,"fecha_vacia,monto_vacio"
2917,10227,,14318.74,CERRADO,fecha_vacia
2918,1151,,,ABIERTO,"fecha_vacia,monto_vacio"
2919,14747,,,RECHAZADO,"fecha_vacia,monto_vacio"
2920,15601,,7539.48,ABIERTO,fecha_vacia
2921,8024,,,ABIERTO,"fecha_vacia,monto_vacio"
2922,13360,,568.96,ABIERTO,fecha_vacia
2923,12812,,9303.42,NAN,fecha_vacia
2924,24782,,4.88726,CERRADO,fecha_vacia
2925,19897,,,CERRADO,"fecha_vacia,monto_vacio"
2926,12223,,127.29,CERRADO,fecha_vacia
2927,4153,,10642.29,ABIERTO,fecha_vacia
2928,7039,,,NAN,"fecha_vacia,monto_vacio"
2929,16454,,8410.75,RECHAZADO,fecha_vacia
2930,12839,,6298.0,NAN,fecha_vacia
2931,14029,,13.35662,RECHAZADO,fecha_vacia
2933,314,,5.24331,ABIERTO,fecha_vacia
2934,4576,,4394.39,CERRADO,fecha_vacia
2935,22511,,,ABIERTO,"fecha_vacia,monto_vacio"
2937,15378,,,CERRADO,"fecha_vacia,monto_vacio"
2938,10709,,3219.37,ABIERTO,fecha_vacia
2939,11677,,,ABIERTO,"fecha_vacia,monto_vacio"
2940,17688,,12974.77,RECHAZADO,fecha_vacia
2941,14196,,10900.06,NAN,fecha_vacia
2943,213,,8998.13,NAN,fecha_vacia
2944,12461,,8.54169,ABIERTO,fecha_vacia
2945,20203,,884.96,NAN,fecha_vacia
2946,6535,,14195.58,RECHAZADO,fecha_vacia
2950,3978,,14099.5,ABIERTO,fecha_vacia
2951,24089,,10153.4,NAN,fecha_vacia
2952,8819,,1140.52,CERRADO,fecha_vacia
2953,22103,,8062.92,CERRADO,fecha_vacia
2954,1306,,6575.93,CERRADO,fecha_vacia
2955,5495,,9185.61,RECHAZADO,fecha_vacia
2956,21726,,7.41886,RECHAZADO,fecha_vacia
2957,17879,,1289.99,NAN,fecha_vacia
2959,3668,,7.24968,ABIERTO,fecha_vacia
2960,17917,,8169.85,CERRADO,fecha_vacia
2961,21717,2025-08-17,,ABIERTO,monto_vacio
2963,5414,,13.88078,ABIERTO,fecha_vacia
2965,17469,,5909.33,CERRADO,fecha_vacia
2966,8528,,3333.03,CERRADO,fecha_vacia
2967,24571,,,ABIERTO,"fecha_vacia,monto_vacio"
2969,18377,,,NAN,"fecha_vacia,monto_vacio"
2970,24501,,932.75,NAN,fecha_vacia
2972,2163,,12.60959,ABIERTO,fecha_vacia
2973,5526,,10104.7,NAN,fecha_vacia
2974,12947,,12578.78,ABIERTO,fecha_vacia
2977,3636,,3418.67,NAN,fecha_vacia
2978,16002,,3.91296,ABIERTO,fecha_vacia
2979,22320,,13182.44,CERRADO,fecha_vacia
2981,4055,,,ABIERTO,"fecha_vacia,monto_vacio"
2984,23677,,11206.83,ABIERTO,fecha_vacia
2985,13199,,13.34263,ABIERTO,fecha_vacia
2986,9112,,86245.0,ABIERTO,fecha_vacia
2987,12498,,6005.74,NAN,fecha_vacia
2988,4087,,14177.32,RECHAZADO,fecha_vacia
2989,11057,,,CERRADO,"fecha_vacia,monto_vacio"
2990,755,,3204.48,NAN,fecha_vacia
2992,13628,,10243.1,ABIERTO,fecha_vacia
2993,7625,,14655.52,NAN,fecha_vacia
2994,16744,,618.19,RECHAZADO,fecha_vacia
2995,17011,,2541.96,ABIERTO,fecha_vacia
2996,2461,,854.8,NAN,fecha_vacia
2998,1793,,6663.96,CERRADO,fecha_vacia
2999,23553,,9237.49,CERRADO,fecha_vacia
3000,8729,,8678.22,NAN,fecha_vacia
3002,11675,,7.55222,NAN,fecha_vacia
3003,15924,,3.91606,CERRADO,fecha_vacia
3004,16110,,14818.54,ABIERTO,fecha_vacia
3005,14268,,2.8112,CERRADO,fecha_vacia
3006,23138,,1.23629,ABIERTO,fecha_vacia
3007,22295,,,ABIERTO,"fecha_vacia,monto_vacio"
3008,18810,,,NAN,"fecha_vacia,monto_vacio"
3009,23444,,706.51,NAN,fecha_vacia
3010,25773,,12.09942,NAN,fecha_vacia
3012,23196,2025-10-07,,CERRADO,monto_vacio
3013,10144,,214.39,ABIERTO,fecha_vacia
3015,13993,,3176.95,CERRADO,fecha_vacia
3016,1304,,2.80311,RECHAZADO,fecha_vacia
3017,23679,,6832.08,ABIERTO,fecha_vacia
3018,18302,2026-01-14,,ABIERTO,monto_vacio
3019,16196,,5676.5,CERRADO,fecha_vacia
3020,15920,,9639.36,NAN,fecha_vacia
3022,14740,,12504.0,NAN,fecha_vacia
3023,14920,,13.42069,CERRADO,fecha_vacia
3024,18872,,7.35049,NAN,fecha_vacia
3025,25862,,8251.99,ABIERTO,fecha_vacia
3026,6156,,11083.07,NAN,fecha_vacia
3027,25899,,,CERRADO,"fecha_vacia,monto_vacio"
3029,6138,,,CERRADO,"fecha_vacia,monto_vacio"
3030,6637,,7434.46,NAN,fecha_vacia
3031,23201,,6.39843,NAN,fecha_vacia
3033,9852,,2884.45,NAN,fecha_vacia
3034,25739,,13670.35,RECHAZADO,fecha_vacia
3035,327,,3037.69,ABIERTO,fecha_vacia
3036,9492,,11587.73,RECHAZADO,fecha_vacia
3037,17700,,7034.89,ABIERTO,fecha_vacia
3038,17850,,4.3206,RECHAZADO,fecha_vacia
3039,2259,,7.42349,RECHAZADO,fecha_vacia
3040,5798,,4691.08,ABIERTO,fecha_vacia
3041,13292,,10237.62,NAN,fecha_vacia
3042,126,,11654.76,ABIERTO,fecha_vacia
3043,3099,,1.91039,RECHAZADO,fecha_vacia
3044,1888,,,CERRADO,"fecha_vacia,monto_vacio"
3046,7062,,5945.27,CERRADO,fecha_vacia
3047,18168,,294.48,ABIERTO,fecha_vacia
3048,498,,13171.6,ABIERTO,fecha_vacia
3049,23809,,4320.18,CERRADO,fecha_vacia
3050,18418,2025-03-14,,RECHAZADO,monto_vacio
3051,15387,,13708.19,CERRADO,fecha_vacia
3052,25650,,,CERRADO,"fecha_vacia,monto_vacio"
3054,20673,,4789.43,RECHAZADO,fecha_vacia
3055,13404,,9.19451,CERRADO,fecha_vacia
3056,24661,,,ABIERTO,"fecha_vacia,monto_vacio"
3057,24005,,,ABIERTO,"fecha_vacia,monto_vacio"
3058,13765,2026-01-15,,CERRADO,monto_vacio
3061,14526,,7375.21,ABIERTO,fecha_vacia
3062,24613,,,ABIERTO,"fecha_vacia,monto_vacio"
3063,5626,,909.39,ABIERTO,fecha_vacia
3064,8212,,,NAN,"fecha_vacia,monto_vacio"
3065,9245,,,RECHAZADO,"fecha_vacia,monto_vacio"
3066,1126,,5440.37,ABIERTO,fecha_vacia
3067,19498,,980.04,ABIERTO,fecha_vacia
3068,23563,,7915.01,ABIERTO,fecha_vacia
3069,4622,,12237.77,NAN,fecha_vacia
3070,1611,,13.67259,CERRADO,fecha_vacia
3071,443,,6934.85,CERRADO,fecha_vacia
3073,9590,,5305.12,NAN,fecha_vacia
3074,11480,,4873.25,ABIERTO,fecha_vacia
3075,18513,,3915.77,CERRADO,fecha_vacia
3076,24191,,8959.6,NAN,fecha_vacia
3077,22059,,13463.42,NAN,fecha_vacia
3078,1803,,,RECHAZADO,"fecha_vacia,monto_vacio"
3080,24421,,,RECHAZADO,"fecha_vacia,monto_vacio"
3081,993,,14238.48,ABIERTO,fecha_vacia
3082,5250,2026-01-14,,NAN,monto_vacio
3084,17071,,1133.04,NAN,fecha_vacia
3085,3836,,13227.97,NAN,fecha_vacia
3086,18709,,11486.64,CERRADO,fecha_vacia
3087,5203,,,CERRADO,"fecha_vacia,monto_vacio"
3088,12169,,5.76006,ABIERTO,fecha_vacia
3089,18790,,8755.02,CERRADO,fecha_vacia
3090,14253,,7168.08,ABIERTO,fecha_vacia
3091,9190,,6235.77,CERRADO,fecha_vacia
3092,1903,,,CERRADO,"fecha_vacia,monto_vacio"
3094,14655,,11257.16,CERRADO,fecha_vacia
3095,5434,,13.33674,RECHAZADO,fecha_vacia
3097,9107,,10.0139,ABIERTO,fecha_vacia
3098,11633,,,ABIERTO,"fecha_vacia,monto_vacio"
3099,3847,,,CERRADO,"fecha_vacia,monto_vacio"
3100,2389,,1788.99,RECHAZADO,fecha_vacia
3101,15691,,,ABIERTO,"fecha_vacia,monto_vacio"
3103,17124,,,CERRADO,"fecha_vacia,monto_vacio"
3104,24816,,,CERRADO,"fecha_vacia,monto_vacio"
3105,571,,12334.86,NAN,fecha_vacia
3106,16288,,6767.62,NAN,fecha_vacia
3107,4475,,9998.35,NAN,fecha_vacia
3108,24061,,3966.29,NAN,fecha_vacia
3109,17141,,4.08618,ABIERTO,fecha_vacia
